Taxa Group,Family,InterestedGroup,Subfamily,Genus,Species,Taxa Original label in the French data-base,0.25cm,0.250.5cm,0.51cm,12cm,24cm,48cm,8cm,1year,more1year,less1,1year,more1,egg,larva,nymph,adult,ovoviviparity,isolated eggs free,isolated eggs cemented,clutches cemented or fixed,clutches free,clutches in vegetation,clutches terrestrial,asexual reproduction,aquatic passive,aquatic active,aerial passive,aerial active,eggs statoblasts,cocoons,housings against desiccation,diapause or dormancy,none,microorganisms,detritus less 1mm,dead plant more 1mm,living microphytes,living macrophytes,dead animal more 1mm,living microinvertebrates,living macroinvertebrates,vertebrates,absorber,deposit feeder,shredder,scraper,filter-feeder,piercer,predator,parasite,tegument,gill,plastron,spiracle,hydrostatic vesicle,cold less 15C,warm more 15C,eurythermic,less 4,more 4-4.5,more 4.5-5,more 5-5.5,more 5.5-6,more 6,oligotrophic,mesotrophic,eutrophic,xenosaprobic,oligosaprobic,b-mesosaprobic,a-mesosaprobic,polysaprobic,freshwater,brackish water,2  Pyrenees,4  Alps,8  Vosges Jura Massif Central,13a  lowlands oceanic,13b  lowlands mediterranean,lowlands,piedmont level,alpine level,crenon,epirithron,metarithron,hyporithron,epipotamon,metapotamon,estuary,outside river system,river channel,banks connected side-arms,ponds pools disconnected side-arms,marshes peat bogs,temporary waters,lakes,groundwaters,flagsboulderscobblespebbles,gravel,sand,silt,macrophytes,microphytes,twigsroots,organic detrituslitter,mud,flier,surface swimmer,full water swimmer,crawler,burrower,interstitial,temporarily attached,permanently attached,null,slow less 25 cms,medium 25-50 cmlesss,fast more 50 cms
Plecoptera,PERLODIDAE,PERLODIDAE,[Fam:PERLODIDAE],Besdolus,sp.,Besdolus,0,0,0,2,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,1,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,1,0,0,0,1,3,3,3,0,0,1,1,0,0,0,3,0,1,3,3,1,0,2,1,0,0,0,2,5,2,0,0,0,3,3,0,0,0,0,0,2,1,2,0,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,3
Plecoptera,PERLODIDAE,PERLODIDAE,[Fam:PERLODIDAE],Dictyogenus,sp.,Dictyogenus,0,0,0,3,1,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,1,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,1,3,3,3,0,0,3,3,1,0,0,3,0,1,3,0,0,0,1,3,3,2,3,2,1,0,0,0,0,3,3,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2
Plecoptera,PERLODIDAE,PERLODIDAE,[Fam:PERLODIDAE],Diura,bicaudata,Diura bicaudata,0,0,0,1,2,0,0,1,3,3,2,0,3,3,0,0,0,0,0,1,3,0,0,0,1,2,0,1,3,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,3,0,0,1,3,3,3,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,1,3,0,0,1,1,1,1,1,0,1,3,0,0,0,0,2,0,2,3,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,2
Plecoptera,PERLODIDAE,PERLODIDAE,[Fam:PERLODIDAE],Isogenus,nubecula,Isogenus nubecula,0,0,0,3,1,0,0,0,3,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0,3,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,1,3,3,1,1,0,1,3,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,2,1,1,1,0,1,3,0,0,0,0,1,0,3,2,2,0,2,0,1,0,1,0,0,0,5,0,0,0,0,0,1,3,0
Plecoptera,PERLODIDAE,PERLODIDAE,[Fam:PERLODIDAE],Isoperla,sp.,Isoperla,0,0,1,3,0,0,0,1,3,2,3,0,3,3,0,0,0,0,1,2,0,0,0,0,2,2,0,2,2,0,0,1,1,0,0,0,2,0,0,1,4,0,0,0,3,1,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,1,3,3,3,2,0,2,3,1,0,0,3,0,3,3,3,2,0,2,2,1,2,4,4,4,1,1,0,2,4,2,1,0,1,1,0,3,2,2,0,3,0,1,2,0,0,0,0,4,0,1,0,0,0,1,3,2
Plecoptera,PERLODIDAE,PERLODIDAE,[Fam:PERLODIDAE],Perlodes,sp.,Perlodes,0,0,0,1,3,0,0,0,3,1,3,0,3,3,0,0,0,0,3,0,0,0,0,0,1,2,0,1,2,0,0,0,3,0,1,0,1,0,0,1,5,0,0,0,3,0,0,0,1,0,3,0,0,0,0,2,1,1,0,0,0,0,1,3,2,1,1,1,3,2,0,0,3,0,2,2,3,2,0,3,3,1,2,4,2,1,1,1,0,1,4,1,0,0,0,1,0,3,2,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,1
Plecoptera,PERLIDAE,PERLIDAE,[Fam:PERLIDAE],Perla,sp.,Perla,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,0,3,0,2,0,0,0,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,1,0,0,3,0,0,0,1,1,3,0,0,0,0,1,3,3,0,0,1,2,1,0,0,3,0,2,2,2,1,0,2,3,2,1,2,2,4,2,1,0,1,4,0,0,0,0,1,0,4,3,1,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,1,3
Plecoptera,PERLIDAE,PERLIDAE,[Fam:PERLIDAE],Marthamea,sp.,Marthamea,0,0,0,3,1,0,0,0,3,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,3,0,0,0,0,1,1,3,0,0,0,0,1,3,3,0,0,0,3,0,0,0,3,0,1,0,2,2,0,2,3,2,0,0,0,0,2,1,0,1,4,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0
Plecoptera,PERLIDAE,PERLIDAE,[Fam:PERLIDAE],Dinocras,sp.,Dinocras,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,1,2,0,1,2,0,0,2,1,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,3,0,0,0,1,0,2,0,0,0,2,3,3,3,0,0,1,3,0,0,0,3,0,2,2,2,1,2,3,2,1,1,4,3,3,0,0,0,1,4,0,0,0,0,1,0,4,1,1,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,1,3,3
Plecoptera,PERLIDAE,PERLIDAE,[Fam:PERLIDAE],Eoperla,ochracea,Eoperla ochracea,0,0,0,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,3,0,0,0,0,1,0,3,0,0,0,2,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,1,3,2,0,2,2,2,0,0,0,1,4,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0
Odonata,CALOPTERYGIDAE,CALOPTERYGIDAE,CALOPTERYGINAE,Calopteryx,sp.,Calopteryx,0,0,0,1,3,1,0,2,2,1,3,0,3,3,0,0,0,0,0,0,0,3,0,0,2,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,0,3,3,3,2,3,1,0,1,3,2,0,3,0,3,2,1,3,3,3,2,0,1,1,3,3,3,3,0,2,1,3,1,2,0,3,0,2,3,1,1,4,0,4,4,1,0,0,1,4,0,0,0,0,1,2,2,1
Odonata,LESTIDAE,LESTIDAE,SYMPECMATINAE,Sympecma,sp.,Sympecma,0,0,0,3,0,0,0,1,2,0,1,2,1,3,0,0,0,0,0,0,0,2,3,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,1,1,3,3,3,2,2,2,3,0,0,0,3,0,0,0,3,1,2,3,2,2,3,3,1,0,0,0,0,0,0,0,0,5,0,0,3,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,0,0,3,1,0,0
Odonata,LESTIDAE,LESTIDAE,LESTINAE,Lestes,sp.,Lestes,0,0,0,1,3,0,0,1,0,0,3,1,1,3,0,0,0,0,0,0,0,3,3,0,0,1,0,3,3,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,3,1,1,1,3,3,2,1,3,0,0,0,3,0,0,3,2,2,2,2,2,2,2,1,0,0,1,2,2,1,0,0,2,0,2,3,3,0,2,0,0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,0,3,1,0,0
Odonata,LESTIDAE,LESTIDAE,LESTINAE,Chalcolestes,viridis,Chalcolestes viridis,0,0,0,0,3,0,0,1,0,0,3,1,1,3,0,0,0,0,0,0,0,3,2,0,1,1,0,3,3,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,3,0,1,2,3,3,2,2,3,0,0,1,3,2,0,3,0,2,2,2,2,2,3,1,1,0,4,3,1,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,4,0,0,0,0,2,3,0,0
Odonata,PLATYCNEMIDIDAE,PLATYCNEMIDIDAE,PLATYCNEMIDINAE,Platycnemis,sp.,Platycnemis,0,0,0,3,0,0,0,0,2,2,3,0,3,3,0,0,0,0,0,0,0,3,0,0,1,1,0,3,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,0,1,1,3,1,2,0,0,1,3,2,0,3,0,2,1,1,2,2,3,0,0,0,1,1,2,3,3,0,2,0,3,2,0,0,2,0,0,0,0,1,2,0,2,1,5,0,0,0,5,0,0,0,0,2,3,1,0
Odonata,COENAGRIONIDAE,COENAGRIONIDAE,COENAGRIONINAE,Coenagrion,sp.,Coenagrion,0,0,0,3,0,0,0,3,1,1,3,1,2,3,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,0,2,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,1,2,3,3,3,1,3,1,0,1,2,2,0,3,1,2,2,2,2,2,3,2,2,1,1,1,0,2,2,0,3,0,2,2,2,1,2,0,0,0,0,1,4,0,2,2,0,0,0,0,5,0,0,0,0,3,2,1,1
Odonata,COENAGRIONIDAE,COENAGRIONIDAE,ISCHNURINAE,Enallagma,cyathigerum,Enallagma cyathigerum,0,0,0,3,0,0,0,2,1,1,3,0,2,3,0,0,0,0,0,0,0,3,0,0,1,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,2,3,3,3,3,3,1,3,1,0,1,3,1,0,3,1,1,1,1,1,1,2,2,1,0,0,0,0,2,2,0,4,0,1,2,2,0,2,0,0,0,0,1,4,0,2,3,0,0,0,0,5,0,0,0,0,3,2,0,0
Odonata,COENAGRIONIDAE,COENAGRIONIDAE,COENAGRIONINAE,Erythromma,sp.,Erythromma,0,0,0,3,3,0,0,1,3,2,2,1,2,3,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,1,1,3,3,3,2,2,2,0,1,3,1,0,3,1,1,1,1,1,1,3,1,0,0,0,0,0,1,1,0,3,0,2,2,2,0,2,0,0,0,0,0,4,0,2,3,0,0,0,2,4,0,0,0,0,3,2,0,0
Odonata,COENAGRIONIDAE,COENAGRIONIDAE,ISCHNURINAE,Ischnura,sp.,Ischnura,0,0,0,3,0,0,0,3,0,0,2,2,2,3,0,0,0,0,0,0,0,3,0,0,1,1,0,3,0,0,0,2,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,1,1,1,3,3,3,0,3,0,0,1,3,1,0,3,2,2,2,2,2,2,2,2,1,0,0,0,1,3,3,0,4,0,1,2,2,1,2,0,2,0,0,0,5,0,2,2,1,0,0,0,5,0,0,0,0,3,1,0,0
Odonata,COENAGRIONIDAE,COENAGRIONIDAE,COENAGRIONINAE,Pyrrhosoma,nymphula,Pyrrhosoma nymphula,0,0,0,3,0,0,0,3,2,2,2,1,3,3,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,1,1,2,3,3,3,2,2,0,0,2,3,2,0,3,1,1,1,1,1,1,3,1,0,0,1,1,1,0,1,0,3,0,2,2,2,1,2,0,0,0,0,0,2,0,2,1,3,0,0,1,4,0,0,0,0,3,2,1,0
Odonata,COENAGRIONIDAE,COENAGRIONIDAE,PSEUDAGRIONINAE,Ceriagrion,tenellum,Ceriagrion tenellum,0,0,0,3,0,0,0,2,0,1,2,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,1,2,3,3,2,3,1,1,0,1,3,1,0,3,0,1,1,1,1,1,3,0,0,0,0,1,1,0,0,0,3,0,2,2,2,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,5,0,0,0,0,3,2,0,0
Odonata,COENAGRIONIDAE,COENAGRIONIDAE,NEHALENNIINAE,Nehalennia,speciosa,Nehalennia speciosa,0,0,2,3,0,0,0,2,0,0,1,2,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,1,3,3,2,0,1,0,0,0,3,1,0,3,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,5,0,0,0,0,3,0,0,0
Odonata,GOMPHIDAE,GOMPHIDAE,GOMPHINAE,Gomphus,sp.,Gomphus,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,1,3,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,2,3,3,3,3,2,1,0,1,3,2,0,3,0,2,2,2,2,2,3,0,0,0,1,2,2,1,1,0,2,2,3,1,0,0,1,0,2,0,2,4,0,0,0,0,2,0,0,0,1,4,0,0,0,1,2,3,0
Odonata,GOMPHIDAE,GOMPHIDAE,ONYCHOGOMPHINAE,Ophiogomphus,cecilia,Ophiogomphus serpentinus,0,0,0,0,3,0,0,0,3,3,1,0,3,3,0,0,0,1,2,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,1,0,3,0,0,2,3,2,2,1,1,1,0,2,3,1,0,3,0,0,3,3,1,0,3,1,0,0,4,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,0,3,0,1,0,0,0,2,4,0,0,0,0,2,2,1
Odonata,GOMPHIDAE,GOMPHIDAE,ONYCHOGOMPHINAE,Paragomphus,genei,Paragomphus genei,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,0,0,3,0,0,1,0,0,0,3,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,2,0
Odonata,GOMPHIDAE,GOMPHIDAE,ONYCHOGOMPHINAE,Onychogomphus,sp.,Onychogomphus,0,0,0,0,3,0,0,0,3,3,1,0,3,3,0,0,0,1,3,0,0,0,0,0,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,1,0,3,0,0,2,3,2,2,2,3,0,0,2,3,1,0,3,0,1,1,1,1,1,3,1,0,0,1,1,1,2,0,0,3,0,2,0,0,0,2,0,2,2,3,0,1,0,0,0,1,0,0,0,2,3,0,0,0,1,2,2,0
Odonata,AESHNIDAE,AESHNIDAE,BRACHYTRONINAE,Boyeria,irene,Boyeria irene,0,0,0,0,3,1,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,0,1,3,0,0,0,1,0,3,0,0,2,3,2,2,3,0,0,0,3,0,0,0,3,0,0,3,2,2,3,2,2,0,2,2,1,1,0,0,0,0,2,3,0,0,0,0,0,3,0,1,0,4,2,2,3,1,0,0,0,5,0,0,0,0,0,2,2,0
Odonata,AESHNIDAE,AESHNIDAE,BRACHYTRONINAE,Brachytron,pratense,Brachytron pratense,0,0,0,0,3,0,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,1,1,1,2,2,2,1,1,1,0,0,1,0,0,3,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,5,0,1,3,2,1,3,0,1,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,1,0,0
Odonata,AESHNIDAE,AESHNIDAE,AESHNINAE,Aeshna,sp.,Aeschna,0,0,0,0,2,3,0,1,3,3,1,0,1,3,0,0,0,2,0,0,0,3,3,0,1,1,0,3,2,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,1,1,2,2,3,1,3,0,0,1,3,1,0,3,1,2,3,3,2,2,2,3,2,0,1,0,0,1,1,0,4,0,1,2,2,0,3,0,0,0,0,0,4,0,2,3,2,0,0,0,5,0,0,0,0,3,1,0,0
Odonata,AESHNIDAE,AESHNIDAE,AESHNINAE,Aeshna,isosceles,Anaciaeschna isosceles,0,0,0,0,1,3,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,1,3,3,3,0,2,1,0,0,3,1,0,3,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,3,0,0,0,0,0,2,0,2,2,1,0,0,0,5,0,0,0,0,3,0,0,0
Odonata,AESHNIDAE,AESHNIDAE,AESHNINAE,Hemianax,ephippiger,Hemianax ephippiger,0,0,0,0,0,3,0,0,3,0,3,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,0,1,3,0,0,0,0,3,1,0,0,2,3,2,1,0,3,0,0,0,3,1,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
Odonata,AESHNIDAE,AESHNIDAE,AESHNINAE,Anax,sp.,Anax,0,0,0,0,0,3,0,2,2,1,3,0,2,3,0,0,0,0,0,0,0,3,2,0,0,1,0,3,2,0,0,2,2,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,1,2,3,3,3,0,0,0,1,3,1,0,3,1,1,1,1,1,1,3,1,0,0,0,0,0,2,1,0,5,0,1,3,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0
Odonata,CORDULEGASTRIDAE,CORDULEGASTRIDAE,CORDULEGASTRINAE,Cordulegaster,sp.,Cordulegaster,0,0,0,0,2,3,0,0,3,3,0,0,2,3,0,0,0,3,0,0,0,0,1,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,1,0,3,0,0,2,3,3,2,3,0,0,1,3,3,0,0,3,0,1,1,1,1,1,3,2,0,1,1,2,0,1,1,0,1,5,1,0,0,0,0,0,1,3,3,2,0,0,0,2,3,0,0,0,1,4,0,0,0,0,2,2,1
Odonata,CORDULIIDAE,CORDULIIDAE,[Fam:CORDULIIDAE],Cordulia,aenea,Cordulia aenea,0,0,0,0,3,0,0,1,3,2,1,0,3,3,0,0,0,0,1,1,3,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,2,2,3,3,3,2,2,0,0,0,3,2,1,3,0,1,1,1,1,1,3,2,1,0,0,0,1,1,1,0,5,0,2,3,3,0,3,0,0,0,0,3,3,0,0,5,3,0,0,1,2,2,0,0,0,3,0,0,0
Odonata,CORDULIIDAE,CORDULIIDAE,MACROMIINAE,Oxygastra,curtisii,Oxygastra curtisii,0,0,0,1,3,0,0,0,3,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,2,3,3,3,0,1,0,0,0,1,3,1,3,0,1,1,1,1,2,3,0,0,0,0,0,1,1,1,0,1,1,3,1,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,2,0,0,0,1,2,3,0
Odonata,CORDULIIDAE,CORDULIIDAE,MACROMIINAE,Marcromia,splendens,Macromia spendens,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,2,3,2,2,1,3,0,0,0,1,3,0,3,0,3,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,2,0,0,0,1,3,0,0
Odonata,CORDULIIDAE,CORDULIIDAE,[Fam:CORDULIIDAE],Epitheca,bimaculata,Epitheca bimaculata,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,0,2,3,3,3,0,3,0,0,0,3,1,0,3,0,0,3,2,0,0,3,0,0,0,0,0,0,1,1,0,4,0,1,2,2,0,2,0,0,0,0,0,3,1,0,0,2,0,0,0,3,1,0,0,0,3,0,0,0
Odonata,CORDULIIDAE,CORDULIIDAE,CORDULIINAE,Somatochlora,sp.,Somatochlora,0,0,0,2,3,0,0,0,3,3,0,0,3,3,0,0,0,3,1,0,0,0,1,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,1,1,3,3,3,3,0,0,0,2,3,1,0,3,0,2,3,2,2,2,3,3,2,0,0,1,1,2,2,0,4,0,2,2,3,1,2,0,1,0,1,1,2,0,0,5,2,0,0,0,3,1,0,0,0,3,1,0,0
Odonata,LIBELLULIDAE,LIBELLULIDAE,LIBELLULINAE,Libellula,sp.,Libellula,0,0,0,0,3,0,0,1,3,3,1,0,3,3,0,0,0,2,3,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,3,3,3,2,2,2,1,1,1,0,0,3,2,0,3,0,2,2,2,2,2,3,3,1,1,1,1,1,0,0,0,4,0,2,2,2,1,2,0,0,0,2,3,2,0,0,3,2,0,0,2,4,1,0,0,0,3,2,0,0
Odonata,LIBELLULIDAE,LIBELLULIDAE,LIBELLULINAE,Orthetrum,sp.,Orthetrum,0,0,0,1,3,0,0,0,3,3,0,0,3,3,0,0,0,1,2,0,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,1,1,1,2,2,0,1,2,0,1,3,1,0,3,1,2,2,2,2,2,3,1,0,1,0,1,1,0,0,0,1,0,2,2,2,1,2,0,2,2,1,0,2,0,2,0,2,0,0,1,3,1,0,0,0,3,2,1,0
Odonata,LIBELLULIDAE,LIBELLULIDAE,SYMPETRINAE,Crocothemis,erythraea,Crocothemis erythrea,0,0,0,3,0,0,0,1,0,0,1,2,3,3,0,0,0,2,2,0,0,0,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,2,0,0,2,3,2,2,0,2,0,0,1,3,1,0,3,2,3,3,3,3,0,3,1,0,0,0,0,0,0,0,0,4,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0
Odonata,LIBELLULIDAE,LIBELLULIDAE,SYMPETRINAE,Sympetrum,sp.,Sympetrum,0,0,0,3,0,0,0,3,0,0,3,1,2,3,0,0,0,3,0,0,0,0,1,0,1,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,1,1,1,1,1,2,1,2,0,0,1,3,1,0,3,1,2,2,2,2,2,3,3,2,0,0,0,0,0,0,0,3,0,1,3,3,1,2,0,1,1,1,0,4,0,0,4,1,0,0,2,4,0,0,0,0,3,2,1,0
Odonata,LIBELLULIDAE,LIBELLULIDAE,LEUCORRHINIINAE,Leucorrhinia,dubia,Leucorrhinia dubia,0,0,0,2,3,0,0,0,3,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,3,3,3,2,1,1,1,3,0,0,0,3,0,0,0,3,0,1,2,2,0,0,3,2,1,0,0,0,0,0,0,0,5,0,0,2,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0
Heteroptera,CORIXIDAE,CORIXIDAE,MICRONECTINAE,Micronecta,sp.,Micronecta,3,1,0,0,0,0,0,3,0,0,0,2,3,3,0,3,0,0,3,2,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,2,0,3,0,0,0,0,3,2,0,3,0,0,1,0,1,1,0,0,0,3,0,0,0,1,1,3,3,2,1,0,2,2,1,0,3,1,2,0,2,2,2,3,1,0,0,0,1,1,0,0,0,2,1,3,1,0,0,3,0,4,2,2,1,4,0,0,2,3,0,0,3,2,0,0,0,0,2,1,1,0
Heteroptera,CORIXIDAE,CORIXIDAE,CYMATIAINAE,Cymatia,sp.,Cymatia,0,1,3,0,0,0,0,3,0,0,0,2,3,3,0,2,0,0,1,3,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,3,0,0,1,0,2,3,0,0,0,3,2,2,2,3,3,3,0,3,1,0,0,3,1,0,3,2,3,1,2,1,1,3,1,0,0,0,0,0,0,0,0,5,0,0,2,0,2,2,0,0,0,2,0,3,2,0,0,2,0,0,5,0,0,0,0,0,2,1,0,0
